Nomor Kontrak,Kategori,Uraian Pekerjaan,Unit,Harga Satuan,Update Terakhir
7201250141,PENGADAAN MATERIAL,Besi 10mm SNI,Ea,118750,2026-09-10 11:51:00
7201250141,PENGADAAN MATERIAL,Besi 13mm SNI,Ea,250000,2026-09-10 11:51:00
7201250141,PENGADAAN MATERIAL,Kawat bendrat,Kg,31250,2026-09-10 11:51:00
7201250141,PENGADAAN MATERIAL,Cangkul,Ea,93750,2026-09-10 11:51:00
7201250141,PENGADAAN MATERIAL,Skop,Ea,93750,2026-09-10 11:51:00
7201250141,PENGADAAN MATERIAL,Sendok adukan,Ea,37500,2026-09-10 11:51:00
7201250141,PENGADAAN MATERIAL,Jarum karung,Ea,6250,2026-09-10 11:51:00
7201250141,PENGADAAN MATERIAL,Tali Rafia rope,Kg,31250,2026-09-10 11:51:00
7201250141,PENGADAAN MATERIAL,Meteran @5m,Ea,37500,2026-09-10 11:51:00
7201250141,PENGADAAN MATERIAL,Pompa air,Ea,1875000,2026-09-10 11:51:00
7201250141,PENGADAAN MATERIAL,Foot valve/klep,Ea,125000,2026-09-10 11:51:00
7201250141,PENGADAAN MATERIAL,Kabel 2x1.5mm NYA/NYM @50m,Roll,712500,2026-09-10 11:51:00
7201250141,PENGADAAN MATERIAL,Kabel 2x1.5mm NYA/NYM @50m,Roll,712500,2026-09-10 11:51:00
7201250141,PENGADAAN MATERIAL,Isolasi kabel,Ea,22500,2026-09-10 11:51:00
7201250141,PENGADAAN MATERIAL,Gembok kunci,Ea,60033,2026-09-10 11:51:00
7201250141,ADDITIONAL CAMP SERVICES,"Fogging Harga termasuk personil, kebutuhan transportasi dari/ke lokasi pemboran serta PPE personil",AU,1000000,2026-09-10 11:51:00
7201250141,ADDITIONAL CAMP SERVICES,Mobilization/ Demobilization 40 ft Additional Camp to/from Company Wellsite/ Contractor base,AU,7600000,2026-09-10 11:51:00
7201250141,ADDITIONAL CAMP SERVICES,Mobilization/ Demobilization 20 ft Additional Camp to/from Company Wellsite/ Contractor base,AU,7500000,2026-09-10 11:51:00
7201250141,ADDITIONAL CAMP SERVICES,"Portacamp - Living camp,ukuran 40FT (4 sleepers)",Month,17500000,2026-09-10 11:51:00
7201250141,ADDITIONAL CAMP SERVICES,"Portacamp - Living camp,ukuran 40FT (8 sleepers)",Month,20000000,2026-09-10 11:51:00
7201250141,ADDITIONAL CAMP SERVICES,"Portacamp - Living camp,  ukuran 20FT (4 sleepers)",Month,10000000,2026-09-10 11:51:00
7201250141,ADDITIONAL CAMP SERVICES,"Portacamp - Dining room, ukuran 20FT",Month,7500000,2026-09-10 11:51:00
7201250141,ADDITIONAL CAMP SERVICES,Portacamp - Kitchen ukuran 40FT,Month,10000000,2026-09-10 11:51:00
7201250141,ADDITIONAL CAMP SERVICES,"Portacamp - Office Camp,  ukuran 40 FT",Month,25000000,2026-09-10 11:51:00
7201250141,ADDITIONAL CAMP SERVICES,"Food & beverage, main course",Ea,65000,2026-09-10 11:51:00
7201250141,ADDITIONAL CAMP SERVICES,"Food & beverage, snack coffee/ tea & desert",Ea,33000,2026-09-10 11:51:00
7201250141,ADDITIONAL CAMP SERVICES,Laundry services,Kg,25000,2026-09-10 11:51:00
7201250141,PERSONEL ON CALL,"Personnel GS in-charge di lokasi pemboran/ wellservices/ workover, personnel in charge",Kg,750000,2026-09-10 11:51:00
7201250141,PERSONEL ON CALL,"Personnel GS in-charge di lokasi pemboran/ wellservices/ workover, personnel in charge",man-days,750000,2026-09-10 11:51:00
7201250141,PERSONEL ON CALL,"Personnel GS in-charge di lokasi pemboran/ wellservices/ workover, personnel in charge",man-days,750000,2026-09-10 11:51:00
7201250141,PERSONEL ON CALL,Helper Local (non Skilled),man-days,250000,2026-09-10 11:51:00
7201250141,PERSONEL ON CALL,Helper Local (Skilled),man-days,350000,2026-09-10 11:51:00
7201250141,PERSONEL ON CALL,Security - Local personnel,man-days,275000,2026-09-10 11:51:00
7201250141,PERSONEL ON CALL,Welder (GTAW),man-days,500000,2026-09-10 11:51:00
7201250141,PERSONEL ON CALL,Welder (SMAW),man-days,500000,2026-09-10 11:51:00
7201250141,PERSONEL ON CALL,Welder (Non Categories),man-days,325000,2026-09-10 11:51:00
7201250141,PERSONEL ON CALL,Operator Crane,man-days,750000,2026-09-10 11:51:00
7201250141,PERSONEL ON CALL,Rigger,man-days,650000,2026-09-10 11:51:00
7201250141,PERSONEL ON CALL,Operator Heavy Equipment (Motor Grader),man-days,500000,2026-09-10 11:51:00
7201250141,PERSONEL ON CALL,Operator Heavy Equipment ( Excavator),man-days,500000,2026-09-10 11:51:00
7201250141,PERSONEL ON CALL,Operator Heavy Equipment ( Vibro Compactor),man-days,500000,2026-09-10 11:51:00
7201250141,PERSONEL ON CALL,Operator Heavy Equipment (Fire Jeep),man-days,500000,2026-09-10 11:51:00
7201250141,PERSONEL ON CALL,Operator Heavy Equipment (Vacuum Truck),man-days,500000,2026-09-10 11:51:00
7201250141,PERSONEL ON CALL,Operator Heavy Equipment (Forklift),man-days,500000,2026-09-10 11:51:00
7201250141,PERSONEL ON CALL,Mechanic/ Electrician,man-days,600000,2026-09-10 11:51:00
7201250141,MOVING AIR FREIGHT TRANSPORT,Jabodetabek - Palembang/Lematang atau sebaliknya,Kg,150000,2026-09-10 11:51:00
7201250141,MOVING AIR FREIGHT TRANSPORT,Jabodetabek - Luwuk/ Senoro atau sebaliknya,Kg,200000,2026-09-10 11:51:00
7201250141,MOVING AIR FREIGHT TRANSPORT,Jabodetabek - Balikpapan atau sebaliknya,Kg,175000,2026-09-10 11:51:00
7201250141,MOVING AIR FREIGHT TRANSPORT,Jabodetabek - Batam atau sebaliknya,Kg,125000,2026-09-10 11:51:00
7201250141,MOVING AIR FREIGHT TRANSPORT,Batam - Luwuk/ Senoro atau sebaliknya,Kg,150000,2026-09-10 11:51:00
7201250141,MOVING AIR FREIGHT TRANSPORT,Balikpapan - Luwuk/ Senoro atau sebaliknya,Kg,200000,2026-09-10 11:51:00
7201250141,MOVING AIR FREIGHT TRANSPORT,Balikpapan - Batam atau sebaliknya,Kg,200000,2026-09-10 11:51:00
7201250141,MOVING AIR FREIGHT TRANSPORT,Surabaya - Luwuk/ Senoro atau sebaliknya,Kg,150000,2026-09-10 11:51:00
7201250141,MOVING AIR FREIGHT TRANSPORT,Surabaya - Balikpapan atau sebaliknya,Kg,100000,2026-09-10 11:51:00
7201250141,MOVING AIR FREIGHT TRANSPORT,Surabaya - Batam atau sebaliknya,Kg,100000,2026-09-10 11:51:00
7201250141,MOVING AIR FREIGHT TRANSPORT,Surabaya - Jabodetabek atau sebaliknya,Kg,125000,2026-09-10 11:51:00
7201250141,MOVING AIR FREIGHT TRANSPORT,"Jasa repacking for Airfreight, estimasi ukuran pallet 100x100x100 cm",Pallet,250000,2026-09-10 11:51:00
7201250141,MOVING SEA FREIGHT TRANSPORT,"Jabodetabek - Palembang/Lematang atau sebaliknya, AU = max 20 ton ( 20,000 kg atau 1 Kontainer 20 feet)",Kg,20000000,2026-09-10 11:51:00
7201250141,MOVING SEA FREIGHT TRANSPORT,"Jabodetabek - Palembang/Lematang atau sebaliknya, AU = max 20 ton ( 20,000 kg atau 1 Kontainer 20 feet)",AU,20000000,2026-09-10 11:51:00
7201250141,MOVING SEA FREIGHT TRANSPORT,"Jabodetabek - Luwuk/ Senoro atau sebaliknya, AU = max 20 ton ( 20,000 kg atau 1 Kontainer 20 feet)",AU,50000000,2026-09-10 11:51:00
7201250141,MOVING SEA FREIGHT TRANSPORT,"Jabodetabek - Balikpapan atau sebaliknya, AU = max 20 ton ( 20,000 kg atau 1 Kontainer 20 feet)",AU,28000000,2026-09-10 11:51:00
7201250141,MOVING SEA FREIGHT TRANSPORT,"Jabodetabek - Batam atau sebaliknya, AU = max 20 ton ( 20,000 kg atau 1 Kontainer 20 feet)",AU,22400000,2026-09-10 11:51:00
7201250141,MOVING SEA FREIGHT TRANSPORT,"Jabodetabek - Surabaya atau sebaliknya, AU = max 20 ton ( 20,000 kg atau 1 Kontainer 20 feet)",AU,15400000,2026-09-10 11:51:00
7201250141,MOVING SEA FREIGHT TRANSPORT,"Batam - Luwuk/ Senoro atau sebaliknya, AU = max 20 ton ( 20,000 kg atau 1 Kontainer 20 feet)",AU,32200000,2026-09-10 11:51:00
7201250141,MOVING SEA FREIGHT TRANSPORT,"Balikpapan - Luwuk/ Senoro atau sebaliknya, AU = max 20 ton ( 20,000 kg atau 1 Kontainer 20 feet)",AU,29400000,2026-09-10 11:51:00
7201250141,MOVING SEA FREIGHT TRANSPORT,"Balikpapan - Batam atau sebaliknya, AU = max 20 ton ( 20,000 kg atau 1 Kontainer 20 feet)",AU,59000000,2026-09-10 11:51:00
7201250141,MOVING SEA FREIGHT TRANSPORT,"Surabaya - Luwuk/ Senoro atau sebaliknya, AU = max 20 ton ( 20,000 kg atau 1 Kontainer 20 feet)",AU,22400000,2026-09-10 11:51:00
7201250141,MOVING SEA FREIGHT TRANSPORT,"Surabaya - Balikpapanatau sebaliknya, AU = max 20 ton ( 20,000 kg atau 1 Kontainer 20 feet)",AU,27300000,2026-09-10 11:51:00
7201250141,MOVING SEA FREIGHT TRANSPORT,"Surabaya - Batam atau sebaliknya, AU = max 20 ton ( 20,000 kg atau 1 Kontainer 20 feet)",AU,27300000,2026-09-10 11:51:00
7201250141,MOVING SEA FREIGHT TRANSPORT,"Jasa repacking for Seafreight, estimasi ukuran pallet 100x100x100 cm",Pallet,1000000,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Aqua 600 ml,Ea,7500,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Aqua Galon Segel,Ea,53300,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Indocafe Coffemix Renteng,Ea,32500,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Kopi Kapal Api 380 g,Ea,84500,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Nescafe Classic renteng,Ea,26000,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Gulaku,Ea,32500,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Hand Soap,Ea,45500,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Pop Mie,Ea,9750,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Stella Pengharum Ruangan,Ea,31200,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Tisu Kering 200,Ea,32500,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Tisu Basah,Ea,32500,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Chitato 68 g,Ea,19500,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Pocari Sweat,Ea,13000,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Teh Kotak,Ea,9750,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Susu Beruang,Ea,19500,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Fanta,Ea,9750,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Coca Cola,Ea,9750,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Coffe Nescafe Kaleng 220 ml,Ea,15600,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Roti Tawar Sari Roti,Ea,32500,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Roti Sari Roti Coklat,Ea,32500,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Roti Sari Roti Keju,Ea,32500,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,"Kabel NYM 2x2,5 mm @50 mtr",Ea,1625000,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Balok Beton ukuran 40x40,Ea,325000,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Pos Sweeper  2x2 meter,Ea,19500000,2026-09-10 11:51:00
7201250141,JASA TRANSPORTASI DARI DAN KE BANDARA,Pos Sweeper  2x2 meter,Ea,19500000,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Jasa Transportasi dari dan ke Bandara Jasa transportasi menggunakan Pickup Air Port Cengkareng ke Jabodetabek dan sebaliknya,Trip,3250000,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Jasa Transportasi dari dan ke Bandara Jasa transportasi menggunakan Pickup Air Port Balikpapan ke Kota dan sebaliknya,Trip,3900000,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Jasa Transportasi dari dan ke Bandara Jasa transportasi menggunakan Pickup Air Port Balikpapan ke Kota dan sebaliknya,Trip,3900000,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Transportasi dari Surabaya ke Jabodetabek: Cold Diesel 4 Meter,Trip,5600000,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Transportasi dari Surabaya ke Jabodetabek: Cold Diesel Long 6 Meter,Trip,8400000,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Transportasi dari Surabaya ke Jabodetabek: Fuso Bak Max 6 ton,Trip,7000000,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Transportasi dari Surabaya ke Jabodetabek: Fuso 8 Meter berat Max 10 ton,Trip,9100000,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Transportasi dari Surabaya ke Jabodetabek: Wbox Max 15 ton,Trip,10500000,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Transportasi dari Surabaya ke Jabodetabek: Tronton Max 7 Meter Max 14 ton,Trip,10500000,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,"Transportasi dari Surabaya ke Jabodetabek: Tronton Max 9,5 meter Max 20 ton",Trip,14000000,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Transportasi dari Surabaya ke Jabodetabek: Trailler 20 feet,Trip,14000000,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Transportasi dari Surabaya ke Jabodetabek: Trailler 40 feet,Trip,25200000,2026-09-10 11:51:00
7201250141,MOVING AIR FREIGHT TRANSPORT,"Jasa repacking for Airfreight, estimasi ukuran pallet 100x100x100 cm",Pallet,250000,2026-09-10 11:51:00
7201250141,PROVISIONAL SUM,Provisional Sum (At Cost + 15% Fee),AU,0,2026-09-10 11:51:00
7201250141,PENGADAAN MATERIAL,Aqua 600 ml,Ea,7500,2026-09-10 11:51:00
7201250141,ESTIMATED SUM,Aqua 600 ml,Ea,7500,2026-09-10 11:51:00
